,0
4537,0.015072394
4538,0.65560687
4539,0.738171
4540,0.71663266
4541,0.51462346
4542,1.0793273
4543,1.277159
4544,0.052500173
4545,0.57647014
4546,-0.044264976
4547,-0.0015785918
4548,-0.13740946
4549,1.0359906
4550,-0.2962398
4551,1.8616295
4552,2.234796
4553,-1.8736571
4554,3.1249323
4555,2.072393
4556,0.85197985
4557,1.2713321
4558,1.5006131
4559,2.0109391
4560,3.2582002
4561,0.43412662
4562,2.3358436
4563,0.20154828
4564,1.8320631
4565,2.6397212
4566,2.3151412
4567,2.210804
4568,1.4518776
4569,0.90735054
4570,-0.033904362
4571,0.3824309
4572,0.85278434
4573,0.5757364
4574,0.09347031
4575,2.7865176
4576,-0.186928
4577,-1.6512752
4578,-0.32007274
4579,1.3342586
4580,1.7106719
4581,2.0667632
4582,2.0589774
4583,3.6431031
4584,2.6370084
4585,0.64016443
4586,2.2059064
4587,1.1808776
4588,1.310778
4589,2.5330892
4590,1.7281185
4591,2.5687995
4592,1.5092474
4593,2.2635567
4594,0.6739741
4595,1.3929759
4596,1.101799
4597,-0.1385713
4598,0.2827561
4599,2.632173
4600,2.7206461
4601,2.7903252
4602,1.4660634
4603,1.3145666
4604,0.60116184
4605,1.7582659
4606,2.4278905
4607,2.4017086
4608,1.6706502
4609,1.0691094
4610,0.7817641
4611,1.8389584
4612,1.3321508
4613,0.6603818
4614,2.0550916
4615,0.92782044
4616,-0.057800453
4617,-0.06561385
4618,-0.19826607
4619,0.20936926
4620,-0.20199534
4621,-0.399217
4622,1.3342674
4623,1.5692604
4624,-0.5694435
4625,1.8270141
4626,1.9157853
4627,2.674718
4628,-0.14471519
4629,2.128078
4630,1.9573073
4631,2.3752263
4632,0.56930333
4633,1.9427426
4634,0.8185655
4635,0.37525526
4636,0.342317
4637,0.01579981
4638,1.906848
4639,2.4196718
4640,2.7074769
4641,0.5590387
4642,0.9148975
4643,0.32192537
4644,1.5358638
4645,1.0779686
4646,0.9202091
4647,1.8837727
4648,0.2787692
4649,1.8568823
4650,1.9824915
4651,2.1202445
4652,0.93156743
4653,1.5555128
4654,1.4127753
4655,0.9048248
4656,0.5727661
4657,-0.14994222
4658,0.3270539
4659,1.6776756
4660,0.9373956
4661,0.82050276
4662,2.520756
4663,1.4633571
4664,1.4360462
4665,-0.37583745
4666,-0.050277516
4667,-1.1143204
4668,-0.68394446
4669,-0.845399
4670,1.0720785
4671,0.17057
4672,-0.82345027
4673,1.4202793
4674,1.1772114
4675,2.4308255
4676,0.36948138
4677,1.3397887
4678,0.74203664
4679,1.755773
4680,0.5727661
4681,-0.14994222
4682,0.3270539
4683,1.6776756
4684,0.9373956
4685,0.82050276
4686,2.520756
4687,1.4633571
4688,1.4360462
4689,-0.37583745
4690,-0.050277516
4691,-1.1143204
4692,-0.68394446
4693,-0.845399
4694,1.0720785
4695,0.17057
4696,-0.82345027
4697,1.4202793
4698,1.1772114
4699,2.4308255
4700,0.36948138
4701,1.3397887
4702,0.74203664
4703,1.755773
4704,7.164594
4705,6.831374
4706,6.7058654
4707,8.631665
4708,6.58345
4709,6.7868905
4710,8.0157175
4711,5.0146084
4712,6.6853385
4713,3.236634
4714,2.4011302
4715,2.4542744
4716,2.9961193
4717,3.4177883
4718,4.4976254
4719,6.053946
4720,6.1718245
4721,6.8790073
4722,6.2631392
4723,8.075955
4724,6.6529307
4725,7.93385
4726,7.126023
4727,8.24687
4728,8.65753
4729,8.072585
4730,7.8607984
4731,3.6877413
4732,4.750075
4733,7.4371037
4734,6.2118855
4735,6.1404386
4736,3.800082
4737,4.0433054
4738,2.4849408
4739,2.1008189
4740,3.337148
4741,3.8375301
4742,7.111352
4743,8.286366
4744,12.110563
4745,15.952342
4746,9.628808
4747,9.731886
4748,9.392259
4749,9.127013
4750,6.86653
4751,7.185914
4752,8.547884
4753,8.215315
4754,7.240009
4755,3.8654585
4756,5.2124963
4757,7.144897
4758,7.156427
4759,5.410026
4760,5.5705743
4761,4.5764675
4762,2.1397798
4763,2.7499726
4764,3.9182806
4765,3.440958
4766,6.741369
4767,7.661633
4768,10.027088
4769,17.574585
4770,8.595547
4771,8.863772
4772,8.310903
4773,8.622133
4774,7.093976
4775,5.509995
4776,9.109261
4777,7.81103
4778,8.081948
4779,6.8843775
4780,6.4229493
4781,5.076563
4782,5.8024135
4783,6.911406
4784,1.9071927
4785,2.6385896
4786,1.6226547
4787,2.8095133
4788,3.4069755
4789,4.396226
4790,4.151628
4791,5.654726
4792,8.105976
4793,8.92971
4794,7.836974
4795,9.393715
4796,8.287935
4797,9.83773
4798,7.443592
4799,7.8835516
4800,6.654464
4801,8.251998
4802,7.2663097
4803,8.102471
4804,6.8048506
4805,6.069164
4806,7.30043
4807,6.8009324
4808,5.979097
4809,4.0501914
4810,3.6682317
4811,2.8448813
4812,4.264385
4813,4.900146
4814,5.1595917
4815,7.293116
4816,6.135438
4817,7.9324183
4818,6.132269
4819,7.7152143
4820,7.2810407
4821,7.5180387
4822,6.81873
4823,6.201212
4824,8.433146
4825,8.894135
4826,7.4192243
4827,5.453373
4828,6.5384502
4829,7.1424437
4830,4.2843294
4831,5.152588
4832,4.4209876
4833,3.7665048
4834,1.2252334
4835,2.2525797
4836,2.9455776
4837,4.133739
4838,7.6443944
4839,7.840218
4840,10.632756
4841,13.666351
4842,9.927656
4843,9.3746605
4844,9.055625
4845,10.00939
4846,8.0535555
4847,6.935874
4848,8.066537
4849,7.5867653
4850,7.0016265
4851,5.026909
4852,5.078396
4853,6.554582
4854,6.6025906
4855,5.21618
4856,2.649463
4857,3.9107566
4858,1.6653904
4859,1.9762378
4860,3.9419148
4861,3.9182706
4862,6.3335686
4863,8.25478
4864,8.225638
4865,12.911398
4866,9.160307
4867,8.590359
4868,8.312487
4869,8.3741045
4870,7.2936726
4871,7.205348
4872,8.820026
4873,8.25686
4874,7.801651
4875,5.951791
4876,7.4436088
4877,6.9751625
4878,8.070986
4879,6.3248425
4880,7.204513
4881,3.7433007
4882,2.7097235
4883,2.6474297
4884,3.1047604
4885,4.2816515
4886,7.893384
4887,8.508743
4888,10.072682
4889,13.211545
4890,9.465735
4891,9.502477
4892,8.404638
4893,9.478312
4894,8.913013
4895,8.869227
4896,8.65753
4897,8.072585
4898,7.8607984
4899,3.6877413
4900,4.750075
4901,7.4371037
4902,6.2118855
4903,6.1404386
4904,3.800082
4905,4.0433054
4906,2.4849408
4907,2.1008189
4908,3.337148
4909,3.8375301
4910,7.111352
4911,8.286366
4912,12.110563
4913,15.952342
4914,9.628808
4915,9.731886
4916,9.392259
4917,9.127013
4918,6.86653
4919,7.185914
4920,8.547884
4921,8.215315
4922,7.240009
4923,3.8654585
4924,5.2124963
4925,7.144897
4926,7.156427
4927,5.410026
4928,5.5705743
4929,4.5764675
4930,2.1397798
4931,2.7499726
4932,3.9182806
4933,3.440958
4934,6.741369
4935,7.661633
4936,10.027088
4937,17.574585
4938,8.595547
4939,8.863772
4940,8.310903
4941,8.622133
4942,7.093976
4943,5.509995
4944,9.109261
4945,7.81103
4946,8.081948
4947,6.8843775
4948,6.4229493
4949,5.076563
4950,5.8024135
4951,6.911406
4952,1.9071927
4953,2.6385896
4954,1.6226547
4955,2.8095133
4956,3.4069755
4957,4.396226
4958,4.151628
4959,5.654726
4960,8.105976
4961,8.92971
4962,7.836974
4963,9.393715
4964,8.287935
4965,9.83773
4966,7.443592
4967,7.8835516
4968,6.654464
4969,8.251998
4970,7.2663097
4971,8.102471
4972,6.8048506
4973,6.069164
4974,7.30043
4975,6.8009324
4976,5.979097
4977,4.0501914
4978,3.6682317
4979,2.8448813
4980,4.264385
4981,4.900146
4982,5.1595917
4983,7.293116
4984,6.135438
4985,7.9324183
4986,6.132269
4987,7.7152143
4988,7.2810407
4989,7.5180387
4990,6.81873
4991,6.201212
4992,8.433146
4993,8.894135
4994,7.4192243
4995,5.453373
4996,6.5384502
4997,7.1424437
4998,4.2843294
4999,5.152588
5000,4.4209876
5001,3.7665048
5002,1.2252334
5003,2.2525797
5004,2.9455776
5005,4.133739
5006,7.6443944
5007,7.840218
5008,10.632756
5009,13.666351
5010,9.927656
5011,9.3746605
5012,9.055625
5013,10.00939
5014,8.0535555
5015,6.935874
5016,8.066537
5017,7.5867653
5018,7.0016265
5019,5.026909
5020,5.078396
5021,6.554582
5022,6.6025906
5023,5.21618
5024,2.649463
5025,3.9107566
5026,1.6653904
5027,1.9762378
5028,3.9419148
5029,3.9182706
5030,6.3335686
5031,8.25478
5032,8.225638
5033,12.911398
5034,9.160307
5035,8.590359
5036,8.312487
5037,8.3741045
5038,7.2936726
5039,7.205348
5040,8.820026
5041,8.25686
5042,7.801651
5043,5.951791
5044,7.4436088
5045,6.9751625
5046,8.070986
5047,6.3248425
5048,7.204513
5049,3.7433007
5050,2.7097235
5051,2.6474297
5052,3.1047604
5053,4.2816515
5054,7.893384
5055,8.508743
5056,10.072682
5057,13.211545
5058,9.465735
5059,9.502477
5060,8.404638
5061,9.478312
5062,8.913013
5063,8.869227
5064,8.65753
5065,8.072585
5066,7.8607984
5067,3.6877413
5068,4.750075
5069,7.4371037
5070,6.2118855
5071,6.1404386
5072,3.800082
5073,4.0433054
5074,2.4849408
5075,2.1008189
5076,3.337148
5077,3.8375301
5078,7.111352
5079,8.286366
5080,12.110563
5081,15.952342
5082,9.628808
5083,9.731886
5084,9.392259
5085,9.127013
5086,6.86653
5087,7.185914
5088,8.547884
5089,8.215315
5090,7.240009
5091,3.8654585
5092,5.2124963
5093,7.144897
5094,7.156427
5095,5.410026
5096,5.5705743
5097,4.5764675
5098,2.1397798
5099,2.7499726
5100,3.9182806
5101,3.440958
5102,6.741369
5103,7.661633
5104,10.027088
5105,17.574585
5106,8.595547
5107,8.863772
5108,8.310903
5109,8.622133
5110,7.093976
5111,5.509995
5112,6.8304777
5113,3.2658336
5114,7.8024282
5115,1.4166712
5116,0.23566228
5117,0.8172231
5118,2.636915
5119,4.5164847
5120,0.5938511
5121,3.6495051
5122,0.44822156
5123,-1.6813127
5124,0.96928567
5125,0.3251596
5126,1.2062373
5127,7.2790375
5128,14.905407
5129,20.605476
5130,8.833921
5131,8.579929
5132,1.8676547
5133,8.747016
5134,2.9359446
5135,3.1852078
5136,6.654464
5137,8.251998
5138,7.2663097
5139,8.102471
5140,6.8048506
5141,6.069164
5142,7.30043
5143,6.8009324
5144,5.979097
5145,4.0501914
5146,3.6682317
5147,2.8448813
5148,4.264385
5149,4.900146
5150,5.1595917
5151,7.293116
5152,6.135438
5153,7.9324183
5154,6.132269
5155,7.7152143
5156,7.2810407
5157,7.5180387
5158,6.81873
5159,6.201212
5160,8.433146
5161,8.894135
5162,7.4192243
5163,5.453373
5164,6.5384502
5165,7.1424437
5166,4.2843294
5167,5.152588
5168,4.4209876
5169,3.7665048
5170,1.2252334
5171,2.2525797
5172,2.9455776
5173,4.133739
5174,7.6443944
5175,7.840218
5176,10.632756
5177,13.666351
5178,9.927656
5179,9.3746605
5180,9.055625
5181,10.00939
5182,8.0535555
5183,6.935874
5184,8.066537
5185,7.5867653
5186,7.0016265
5187,5.026909
5188,5.078396
5189,6.554582
5190,6.6025906
5191,5.21618
5192,2.649463
5193,3.9107566
5194,1.6653904
5195,1.9762378
5196,3.9419148
5197,3.9182706
5198,6.3335686
5199,8.25478
5200,8.225638
5201,12.911398
5202,9.160307
5203,8.590359
5204,8.312487
5205,8.3741045
5206,7.2936726
5207,7.205348
5208,8.820026
5209,8.25686
5210,7.801651
5211,5.951791
5212,7.4436088
5213,6.9751625
5214,8.070986
5215,6.3248425
5216,7.204513
5217,3.7433007
5218,2.7097235
5219,2.6474297
5220,3.1047604
5221,4.2816515
5222,7.893384
5223,8.508743
5224,10.072682
5225,13.211545
5226,9.465735
5227,9.502477
5228,8.404638
5229,9.478312
5230,8.913013
5231,8.869227
5232,8.65753
5233,8.072585
5234,7.8607984
5235,3.6877413
5236,4.750075
5237,7.4371037
5238,6.2118855
5239,6.1404386
5240,3.800082
5241,4.0433054
5242,2.4849408
5243,2.1008189
5244,3.337148
5245,3.8375301
5246,7.111352
5247,8.286366
5248,12.110563
5249,15.952342
5250,9.628808
5251,9.731886
5252,9.392259
5253,9.127013
5254,6.86653
5255,7.185914
5256,8.547884
5257,8.215315
5258,7.240009
5259,3.8654585
5260,5.2124963
5261,7.144897
5262,7.156427
5263,5.410026
5264,5.5705743
5265,4.5764675
5266,2.1397798
5267,2.7499726
5268,3.9182806
5269,3.440958
5270,6.741369
5271,7.661633
5272,10.027088
5273,17.574585
5274,8.595547
5275,8.863772
5276,8.310903
5277,8.622133
5278,7.093976
5279,5.509995
5280,9.109261
5281,7.81103
5282,8.081948
5283,6.8843775
5284,6.4229493
5285,5.076563
5286,5.8024135
5287,6.911406
5288,1.9071927
5289,2.6385896
5290,1.6226547
5291,2.8095133
5292,3.4069755
5293,4.396226
5294,4.151628
5295,5.654726
5296,8.105976
5297,8.92971
5298,7.836974
5299,9.393715
5300,8.287935
5301,9.83773
5302,7.443592
5303,7.8835516
5304,6.654464
5305,8.251998
5306,7.2663097
5307,8.102471
5308,6.8048506
5309,6.069164
5310,7.30043
5311,6.8009324
5312,5.979097
5313,4.0501914
5314,3.6682317
5315,2.8448813
5316,4.264385
5317,4.900146
5318,5.1595917
5319,7.293116
5320,6.135438
5321,7.9324183
5322,6.132269
5323,7.7152143
5324,7.2810407
5325,7.5180387
5326,6.81873
5327,6.201212
5328,7.164594
5329,6.831374
5330,6.7058654
5331,8.631665
5332,6.58345
5333,6.7868905
5334,8.0157175
5335,5.0146084
5336,6.6853385
5337,3.236634
5338,2.4011302
5339,2.4542744
5340,2.9961193
5341,3.4177883
5342,4.4976254
5343,6.053946
5344,6.1718245
5345,6.8790073
5346,6.2631392
5347,8.075955
5348,6.6529307
5349,7.93385
5350,7.126023
5351,8.24687
5352,7.164594
5353,6.831374
5354,6.7058654
5355,8.631665
5356,6.58345
5357,6.7868905
5358,8.0157175
5359,5.0146084
5360,6.6853385
5361,3.236634
5362,2.4011302
5363,2.4542744
5364,2.9961193
5365,3.4177883
5366,4.4976254
5367,6.053946
5368,6.1718245
5369,6.8790073
5370,6.2631392
5371,8.075955
5372,6.6529307
5373,7.93385
5374,7.126023
5375,8.24687
5376,13.283716
5377,12.504477
5378,12.32804
5379,13.553845
5380,12.280419
5381,12.750306
5382,13.355009
5383,12.251746
5384,12.48
5385,9.315242
5386,8.680649
5387,5.9602327
5388,7.2191415
5389,8.634127
5390,11.022304
5391,12.396777
5392,14.764053
5393,18.222593
5394,20.915752
5395,23.371344
5396,13.683555
5397,13.683555
5398,13.458164
5399,14.403898
5400,22.39442
5401,19.345673
5402,20.479496
5403,16.93605
5404,16.525826
5405,17.0035
5406,13.045732
5407,11.247015
5408,11.681274
5409,8.224278
5410,7.2031174
5411,4.895708
5412,5.883132
5413,7.8819275
5414,14.092801
5415,25.734734
5416,37.19146
5417,48.040695
5418,37.893013
5419,30.44927
5420,24.486347
5421,26.636969
5422,23.987915
5423,22.8221
5424,21.213995
5425,21.929998
5426,18.856575
5427,18.267168
5428,16.174137
5429,16.102787
5430,12.036214
5431,10.425322
5432,10.9523
5433,8.95718
5434,7.1826506
5435,5.793882
5436,5.4566956
5437,8.8580265
5438,13.55286
5439,25.556667
5440,42.85286
5441,49.72595
5442,38.31954
5443,34.18531
5444,26.43688
5445,27.461966
5446,21.372438
5447,23.261486
5448,21.087402
5449,20.021704
5450,15.75745
5451,15.8699465
5452,16.798832
5453,16.586123
5454,15.909761
5455,13.274201
5456,13.230098
5457,10.71614
5458,8.866484
5459,6.0229826
5460,7.3402147
5461,10.150697
5462,12.802355
5463,16.63208
5464,20.78234
5465,26.078922
5466,23.23697
5467,29.18214
5468,20.244604
5469,19.047686
5470,21.369614
5471,17.479723
5472,17.51994
5473,19.287262
5474,18.312172
5475,14.5352545
5476,13.963138
5477,14.186001
5478,14.358797
5479,11.702049
5480,13.472609
5481,9.657598
5482,8.425083
5483,5.434775
5484,6.6367264
5485,9.215863
5486,10.790384
5487,12.592729
5488,16.176443
5489,18.504404
5490,23.023273
5491,23.041231
5492,16.994955
5493,16.254599
5494,14.162451
5495,13.164094
5496,13.136061
5497,15.016394
5498,13.265134
5499,13.683555
5500,12.256167
5501,12.384792
5502,13.304779
5503,10.767387
5504,11.524526
5505,8.797367
5506,7.0422645
5507,6.767915
5508,6.362428
5509,9.525174
5510,14.577849
5511,23.779886
5512,32.098404
5513,35.72711
5514,31.19581
5515,28.861156
5516,24.925083
5517,24.050611
5518,21.66763
5519,21.489008
5520,17.587538
5521,17.924257
5522,15.994256
5523,16.354872
5524,12.332858
5525,13.000887
5526,12.627768
5527,10.190385
5528,10.812629
5529,8.702906
5530,6.8837543
5531,5.568228
5532,5.875
5533,8.532486
5534,12.611772
5535,21.627367
5536,38.921375
5537,43.55321
5538,29.597109
5539,28.074064
5540,24.613234
5541,23.535229
5542,22.158468
5543,23.405228
5544,20.783234
5545,20.19868
5546,20.871698
5547,17.97063
5548,15.502322
5549,14.415127
5550,12.6106615
5551,10.602733
5552,11.10647
5553,8.129262
5554,7.1918473
5555,5.5064893
5556,5.140898
5557,8.355556
5558,16.810602
5559,25.357115
5560,38.691082
5561,44.675713
5562,33.27768
5563,31.913168
5564,28.664898
5565,28.031528
5566,23.155972
5567,19.738073
5568,22.39442
5569,19.345673
5570,20.479496
5571,16.93605
5572,16.525826
5573,17.0035
5574,13.045732
5575,11.247015
5576,11.681274
5577,8.224278
5578,7.2031174
5579,4.895708
5580,5.883132
5581,7.8819275
5582,14.092801
5583,25.734734
5584,37.19146
5585,48.040695
5586,37.893013
5587,30.44927
5588,24.486347
5589,26.636969
5590,23.987915
5591,22.8221
5592,21.213995
5593,21.929998
5594,18.856575
5595,18.267168
5596,16.174137
5597,16.102787
5598,12.036214
5599,10.425322
5600,10.9523
5601,8.95718
5602,7.1826506
5603,5.793882
5604,5.4566956
5605,8.8580265
5606,13.55286
5607,25.556667
5608,42.85286
5609,49.72595
5610,38.31954
5611,34.18531
5612,26.43688
5613,27.461966
5614,21.372438
5615,23.261486
5616,21.087402
5617,20.021704
5618,15.75745
5619,15.8699465
5620,16.798832
5621,16.586123
5622,15.909761
5623,13.274201
5624,13.230098
5625,10.71614
5626,8.866484
5627,6.0229826
5628,7.3402147
5629,10.150697
5630,12.802355
5631,16.63208
5632,20.78234
5633,26.078922
5634,23.23697
5635,29.18214
5636,20.244604
5637,19.047686
5638,21.369614
5639,17.479723
5640,17.51994
5641,19.287262
5642,18.312172
5643,14.5352545
5644,13.963138
5645,14.186001
5646,14.358797
5647,11.702049
5648,13.472609
5649,9.657598
5650,8.425083
5651,5.434775
5652,6.6367264
5653,9.215863
5654,10.790384
5655,12.592729
5656,16.176443
5657,18.504404
5658,23.023273
5659,23.041231
5660,16.994955
5661,16.254599
5662,14.162451
5663,13.164094
5664,13.136061
5665,15.016394
5666,13.265134
5667,13.683555
5668,12.256167
5669,12.384792
5670,13.304779
5671,10.767387
5672,11.524526
5673,8.797367
5674,7.0422645
5675,6.767915
5676,6.362428
5677,9.525174
5678,14.577849
5679,23.779886
5680,32.098404
5681,35.72711
5682,31.19581
5683,28.861156
5684,24.925083
5685,24.050611
5686,21.66763
5687,21.489008
5688,17.587538
5689,17.924257
5690,15.994256
5691,16.354872
5692,12.332858
5693,13.000887
5694,12.627768
5695,10.190385
5696,10.812629
5697,8.702906
5698,6.8837543
5699,5.568228
5700,5.875
5701,8.532486
5702,12.611772
5703,21.627367
5704,38.921375
5705,43.55321
5706,29.597109
5707,28.074064
5708,24.613234
5709,23.535229
5710,22.158468
5711,23.405228
5712,20.783234
5713,20.19868
5714,20.871698
5715,17.97063
5716,15.502322
5717,14.415127
5718,12.6106615
5719,10.602733
5720,11.10647
5721,8.129262
5722,7.1918473
5723,5.5064893
5724,5.140898
5725,8.355556
5726,16.810602
5727,25.357115
5728,38.691082
5729,44.675713
5730,33.27768
5731,31.913168
5732,28.664898
5733,28.031528
5734,23.155972
5735,19.738073
5736,22.39442
5737,19.345673
5738,20.479496
5739,16.93605
5740,16.525826
5741,17.0035
5742,13.045732
5743,11.247015
5744,11.681274
5745,8.224278
5746,7.2031174
5747,4.895708
5748,5.883132
5749,7.8819275
5750,14.092801
5751,25.734734
5752,37.19146
5753,48.040695
5754,37.893013
5755,30.44927
5756,24.486347
5757,26.636969
5758,23.987915
5759,22.8221
5760,21.213995
5761,21.929998
5762,18.856575
5763,18.267168
5764,16.174137
5765,16.102787
5766,12.036214
5767,10.425322
5768,10.9523
5769,8.95718
5770,7.1826506
5771,5.793882
5772,5.4566956
5773,8.8580265
5774,13.55286
5775,25.556667
5776,42.85286
5777,49.72595
5778,38.31954
5779,34.18531
5780,26.43688
5781,27.461966
5782,21.372438
5783,23.261486
5784,25.25511
5785,22.69772
5786,20.24136
5787,21.696638
5788,23.494764
5789,19.46329
5790,13.683555
5791,9.283876
5792,11.994927
5793,10.476935
5794,8.487932
5795,3.5425482
5796,6.2767873
5797,10.455641
5798,18.936312
5799,25.291775
5800,28.275625
5801,38.02947
5802,33.11531
5803,29.574478
5804,25.808931
5805,29.126614
5806,26.67175
5807,23.949743
5808,17.51994
5809,19.287262
5810,18.312172
5811,14.5352545
5812,13.963138
5813,14.186001
5814,14.358797
5815,11.702049
5816,13.472609
5817,9.657598
5818,8.425083
5819,5.434775
5820,6.6367264
5821,9.215863
5822,10.790384
5823,12.592729
5824,16.176443
5825,18.504404
5826,23.023273
5827,23.041231
5828,16.994955
5829,16.254599
5830,14.162451
5831,13.164094
5832,13.136061
5833,15.016394
5834,13.265134
5835,13.683555
5836,12.256167
5837,12.384792
5838,13.304779
5839,10.767387
5840,11.524526
5841,8.797367
5842,7.0422645
5843,6.767915
5844,6.362428
5845,9.525174
5846,14.577849
5847,23.779886
5848,32.098404
5849,35.72711
5850,31.19581
5851,28.861156
5852,24.925083
5853,24.050611
5854,21.66763
5855,21.489008
5856,17.587538
5857,17.924257
5858,15.994256
5859,16.354872
5860,12.332858
5861,13.000887
5862,12.627768
5863,10.190385
5864,10.812629
5865,8.702906
5866,6.8837543
5867,5.568228
5868,5.875
5869,8.532486
5870,12.611772
5871,21.627367
5872,38.921375
5873,43.55321
5874,29.597109
5875,28.074064
5876,24.613234
5877,23.535229
5878,22.158468
5879,23.405228
5880,20.783234
5881,20.19868
5882,20.871698
5883,17.97063
5884,15.502322
5885,14.415127
5886,12.6106615
5887,10.602733
5888,11.10647
5889,8.129262
5890,7.1918473
5891,5.5064893
5892,5.140898
5893,8.355556
5894,16.810602
5895,25.357115
5896,38.691082
5897,44.675713
5898,33.27768
5899,31.913168
5900,28.664898
5901,28.031528
5902,23.155972
5903,19.738073
5904,22.39442
5905,19.345673
5906,20.479496
5907,16.93605
5908,16.525826
5909,17.0035
5910,13.045732
5911,11.247015
5912,11.681274
5913,8.224278
5914,7.2031174
5915,4.895708
5916,5.883132
5917,7.8819275
5918,14.092801
5919,25.734734
5920,37.19146
5921,48.040695
5922,37.893013
5923,30.44927
5924,24.486347
5925,26.636969
5926,23.987915
5927,22.8221
5928,21.213995
5929,21.929998
5930,18.856575
5931,18.267168
5932,16.174137
5933,16.102787
5934,12.036214
5935,10.425322
5936,10.9523
5937,8.95718
5938,7.1826506
5939,5.793882
5940,5.4566956
5941,8.8580265
5942,13.55286
5943,25.556667
5944,42.85286
5945,49.72595
5946,38.31954
5947,34.18531
5948,26.43688
5949,27.461966
5950,21.372438
5951,23.261486
5952,21.087402
5953,20.021704
5954,15.75745
5955,15.8699465
5956,16.798832
5957,16.586123
5958,15.909761
5959,13.274201
5960,13.230098
5961,10.71614
5962,8.866484
5963,6.0229826
5964,7.3402147
5965,10.150697
5966,12.802355
5967,16.63208
5968,20.78234
5969,26.078922
5970,23.23697
5971,29.18214
5972,20.244604
5973,19.047686
5974,21.369614
5975,17.479723
5976,17.51994
5977,19.287262
5978,18.312172
5979,14.5352545
5980,13.963138
5981,14.186001
5982,14.358797
5983,11.702049
5984,13.472609
5985,9.657598
5986,8.425083
5987,5.434775
5988,6.6367264
5989,9.215863
5990,10.790384
5991,12.592729
5992,16.176443
5993,18.504404
5994,23.023273
5995,23.041231
5996,16.994955
5997,16.254599
5998,14.162451
5999,13.164094
6000,13.283716
6001,12.504477
6002,12.32804
6003,13.553845
6004,12.280419
6005,12.750306
6006,13.355009
6007,12.251746
6008,12.48
6009,9.315242
6010,8.680649
6011,5.9602327
6012,7.2191415
6013,8.634127
6014,11.022304
6015,12.396777
6016,14.764053
6017,18.222593
6018,20.915752
6019,23.371344
6020,13.683555
6021,13.683555
6022,13.458164
6023,14.403898
6024,13.283716
6025,12.504477
6026,12.32804
6027,13.553845
6028,12.280419
6029,12.750306
6030,13.355009
6031,12.251746
6032,12.48
6033,9.315242
6034,8.680649
6035,5.9602327
6036,7.2191415
6037,8.634127
6038,11.022304
6039,12.396777
6040,14.764053
6041,18.222593
6042,20.915752
6043,23.371344
6044,13.683555
6045,13.683555
6046,13.458164
6047,14.403898
